side,line,position,unit,head,x0,x1,y0,y1,print_ink_width,tracing_width,local_score,orientation,source
Ev,Ev03,21,067.010t.490,067,1029,1088,453,522,56,23,1.0,upright,manual
Ev,Ev03,22,001t,001,1088,1165,448,519,76,28,1.0,upright,manual
Ev,Ev03,23,670,670,1163,1218,448,518,53,24,1.0,upright,manual
Ev,Ev03,24,580,580,1217,1254,449,522,34,13,1.0,upright,manual
Ev,Ev03,25,380.001,380,1255,1313,451,521,55,21,1.0,upright,manual
Ev,Ev03,26,245.022f,245,1311,1383,456,518,72,35,1.0,upright,manual
Ev,Ev03,27,004.004,004,1386,1431,455,519,37,18,1.0,upright,manual
Ev,Ev03,28,380.001,380,1431,1490,457,523,56,23,1.0,upright,manual
Ev,Ev03,29,022f.071,022,1489,1540,456,520,48,20,1.0,upright,manual
Ev,Ev03,30,063.001?,063,1537,1600,455,519,62,21,1.0,upright,manual
Ev,Ev03,31,380.001,380,1599,1663,452,518,59,23,1.0,upright,manual
Ev,Ev03,32,002,002,1664,1694,451,514,28,9,1.0,upright,manual
Ev,Ev03,33,760,760,1695,1763,445,509,67,29,1.0,upright,manual
Ev,Ev03,34,050,050,1761,1784,444,506,20,10,1.0,upright,manual
Ev,Ev03,35,002,002,1787,1815,443,502,26,9,1.0,upright,manual
Ev,Ev03,36,760,760,1817,1879,438,501,60,31,1.0,upright,manual
Ev,Ev03,37,050,050,1880,1903,433,489,17,11,1.0,upright,manual
Ev,Ev03,38,002,002,1903,1924,431,488,19,9,1.0,upright,manual
Ev,Ev04,0,380.001,380,1883,1937,384,430,50,22,1.0,flipped,manual
Ev,Ev04,1,088,088,1856,1883,383,437,24,11,1.0,flipped,manual
Ev,Ev04,2,001,001,1839,1855,388,437,13,6,1.0,flipped,manual
Ev,Ev04,3,047,047,1807,1837,383,438,30,12,1.0,flipped,manual
Ev,Ev04,4,001.061?,001,1762,1810,384,450,48,15,1.0,flipped,manual
Ev,Ev04,5,380.001,380,1713,1763,383,447,50,22,1.0,flipped,manual
Ev,Ev04,6,280,280,1664,1713,385,445,45,20,1.0,flipped,manual
Ev,Ev04,7,001,001,1649,1665,386,449,14,5,1.0,flipped,manual
Ev,Ev04,8,280,280,1595,1651,388,452,49,18,1.0,flipped,manual
Ev,Ev04,9,002,002,1567,1595,388,450,26,9,1.0,flipped,manual
Ev,Ev04,10,001,001,1547,1567,391,454,14,5,1.0,flipped,manual
Ev,Ev04,11,380.001,380,1491,1548,389,455,51,22,1.0,flipped,manual
Ev,Ev04,12,001f,001,1465,1490,393,456,21,8,1.0,flipped,manual
Ev,Ev04,13,057,057,1419,1464,392,454,44,20,1.0,flipped,manual
Ev,Ev04,14,001,001,1403,1420,392,454,16,5,1.0,flipped,manual
Ev,Ev04,15,001f,001,1378,1402,393,453,21,8,1.0,flipped,manual
Ev,Ev04,16,163,163,1341,1377,390,452,34,15,1.0,flipped,manual
Ev,Ev04,17,200,200,1292,1341,390,452,47,21,1.0,flipped,manual
Ev,Ev04,18,001.062,001,1252,1291,386,449,37,15,1.0,flipped,manual
Ev,Ev04,19,522fy,522,1210,1253,381,445,42,19,1.0,flipped,manual
Ev,Ev04,20,380.001,380,1158,1210,380,447,51,23,1.0,flipped,manual
Ev,Ev04,21,607,607,1088,1157,383,447,67,26,1.0,flipped,manual
Ev,Ev04,22,607,607,1023,1086,379,449,62,29,1.0,flipped,manual
Ev,Ev04,23,650y,650,980,1025,379,452,43,16,1.0,flipped,manual
Ev,Ev04,24,380.001,380,926,979,377,453,50,23,1.0,flipped,manual
Ev,Ev04,25,200.070.003,200,840,926,379,453,86,39,1.0,flipped,manual
Ev,Ev04,26,380.001,380,753,808,377,457,52,23,1.0,flipped,manual
Ev,Ev04,27,376s,376,679,752,374,451,72,28,1.0,flipped,manual
Ev,Ev04,28,001,001,659,679,372,448,16,6,1.0,flipped,manual
Ev,Ev04,29,001V,001,633,659,371,449,22,7,1.0,flipped,manual
Ev,Ev04,30,380.001,380,580,636,370,449,52,24,1.0,flipped,manual
Ev,Ev04,31,405s,405,514,581,368,442,65,29,1.0,flipped,manual
Ev,Ev04,32,522f,522,468,514,365,438,46,19,1.0,flipped,manual
Ev,Ev04,33,405s,405,409,469,361,438,60,25,1.0,flipped,manual
Ev,Ev04,34,022f,022,389,409,363,433,14,9,1.0,flipped,manual
Ev,Ev04,35,010.700,010,340,388,355,429,46,14,1.0,flipped,manual
Ev,Ev04,36,010.053,010,293,338,354,425,42,20,1.0,flipped,manual
Ev,Ev04,37,430,430,262,293,350,419,30,12,1.0,flipped,manual
Ev,Ev04,38,430,430,227,262,348,417,34,11,1.0,flipped,manual
Ev,Ev04,39,407,407,165,228,343,413,61,28,1.0,flipped,manual
Ev,Ev04,40,405,405,109,167,334,408,58,24,1.0,flipped,manual
Ev,Ev04,41,407,407,56,108,332,402,50,25,1.0,flipped,manual
Ev,Ev05,0,022?,022,62,95,264,328,32,7,1.0,upright,manual
Ev,Ev05,1,205,205,114,167,269,333,49,25,1.0,upright,manual
Ev,Ev05,2,308.001,308,170,214,272,342,41,21,1.0,upright,manual
Ev,Ev05,3,205s,205,209,234,277,343,25,22,1.0,upright,manual
Ev,Ev05,4,002,002,235,265,277,346,26,10,1.0,upright,manual
Ev,Ev05,5,001,001,266,283,279,349,14,5,1.0,upright,manual
Ev,Ev05,6,007,007,283,327,279,351,42,17,1.0,upright,manual
Ev,Ev05,7,292,292,327,387,281,353,58,25,1.0,upright,manual
Ev,Ev05,8,001t.063,001,383,417,286,356,34,16,1.0,upright,manual
Ev,Ev05,9,380.001,380,417,474,285,364,56,21,1.0,upright,manual
Ev,Ev05,10,088,088,475,499,287,365,23,9,1.0,upright,manual
Ev,Ev05,11,047.010,047,499,553,286,368,54,23,1.0,upright,manual
Ev,Ev05,12,001.061,001,554,599,286,368,41,15,1.0,upright,manual
Ev,Ev05,13,380.001,380,598,658,289,369,57,19,1.0,upright,manual
Ev,Ev05,14,207,207,657,730,291,371,71,25,1.0,upright,manual
Ev,Ev05,15,040h,040,731,782,289,370,49,18,1.0,upright,manual
Ev,Ev05,16,073.006,073,783,810,292,375,27,10,1.0,upright,manual
Ev,Ev05,17,053,053,811,873,293,375,59,21,1.0,upright,manual
Ev,Ev05,18,380.001,380,874,962,291,375,85,36,1.0,upright,manual
Ev,Ev05,19,028.200,028,962,992,298,376,27,8,1.0,upright,manual
Ev,Ev05,20,019,019,993,1057,296,378,58,22,1.0,upright,manual
Ev,Ev05,21,380.001,380,1057,1112,300,373,54,22,1.0,upright,manual
Ev,Ev05,22,172,172,1111,1160,299,376,49,21,1.0,upright,manual
Ev,Ev05,23,631,631,1159,1201,305,378,39,13,1.0,upright,manual
Ev,Ev05,24,009:008,009,1201,1258,305,379,54,19,1.0,upright,manual
Ev,Ev05,25,380.001,380,1261,1302,306,383,39,17,1.0,upright,manual
Ev,Ev05,26,091,091,1302,1363,307,385,57,18,1.0,upright,manual
Ev,Ev05,27,774,774,1363,1437,308,388,70,25,1.0,upright,manual
Ev,Ev05,28,581.011,581,1437,1497,312,388,55,21,1.0,upright,manual
Ev,Ev05,29,380.001,380,1496,1603,319,380,107,7,1.0,upright,manual
Ev,Ev05,30,680,680,1497,1520,331,382,23,30,1.0,upright,manual
Ev,Ev05,31,684,684,1567,1692,321,383,125,36,1.0,upright,manual
Ev,Ev05,32,224,224,1656,1754,316,376,98,28,1.0,upright,manual
Ev,Ev05,33,007,007,1731,1791,314,377,60,17,1.0,upright,manual
Ev,Ev05,34,400,400,1769,1839,319,381,70,20,1.0,upright,manual
Ev,Ev05,35,206s,206,1823,1916,319,381,93,27,1.0,upright,manual
Ev,Ev05,36,080,080,1888,1937,343,385,42,14,1.0,upright,manual
Ev,Ev06,0,020,020,1897,1915,252,314,18,6,1.0,flipped,manual
Ev,Ev06,1,020,020,1862,1881,251,313,19,6,1.0,flipped,manual
Ev,Ev06,2,004.003,004,1821,1865,252,313,44,13,1.0,flipped,manual
Ev,Ev06,3,056,056,1780,1828,252,312,48,14,1.0,flipped,manual
Ev,Ev06,4,007,007,1740,1790,246,312,50,15,1.0,flipped,manual
Ev,Ev06,5,067.010f,067,1682,1749,248,314,67,20,1.0,flipped,manual
Ev,Ev06,6,244s,244,1609,1706,250,314,97,29,1.0,flipped,manual
Ev,Ev06,7,027.006,027,1553,1633,252,313,80,24,1.0,flipped,manual
Ev,Ev06,8,077.034,077,1512,1594,249,315,80,25,1.0,flipped,manual
Ev,Ev06,9,004,004,1498,1517,247,309,19,6,1.0,flipped,manual
Ev,Ev06,10,522fy,522,1443,1509,244,310,66,20,1.0,flipped,manual
Ev,Ev06,11,700,700,1417,1451,245,308,34,10,1.0,flipped,manual
Ev,Ev06,12,600,600,1361,1427,243,307,57,20,1.0,flipped,manual
Ev,Ev06,13,059f,059,1313,1373,239,298,60,18,1.0,flipped,manual
Ev,Ev06,14,324,324,1248,1331,231,297,83,25,1.0,flipped,manual
Ev,Ev06,15,004.004,004,1218,1266,236,299,45,14,1.0,flipped,manual
Ev,Ev06,16,030a,030,1166,1231,232,298,65,19,1.0,flipped,manual
Ev,Ev06,17,004,004,1088,1155,223,289,63,6,1.0,flipped,manual
Ev,Ev06,18,055.010,055,1132,1151,227,288,19,20,1.0,flipped,manual
Ev,Ev06,19,244.077,244,989,1124,223,289,135,40,1.0,flipped,manual
Ev,Ev06,20,730.001,730,936,1018,223,287,82,25,1.0,flipped,manual
Ev,Ev06,21,002.034,002,868,945,214,285,71,28,1.0,flipped,manual
Ev,Ev06,22,002,002,831,867,218,291,33,13,1.0,flipped,manual
Ev,Ev06,23,001,001,814,834,212,289,19,5,1.0,flipped,manual
Ev,Ev06,24,002.034,002,737,812,210,287,74,23,1.0,flipped,manual
Ev,Ev06,25,515,515,677,736,210,281,55,22,1.0,flipped,manual
Ev,Ev06,26,040,040,646,679,211,280,30,11,1.0,flipped,manual
Ev,Ev06,27,670,670,585,647,209,282,62,25,1.0,flipped,manual
Ev,Ev06,28,002.108a?,002,532,586,210,281,54,23,1.0,flipped,manual
Ev,Ev06,29,001?.062,001,489,534,208,283,41,16,1.0,flipped,manual
Ev,Ev06,30,200.022,200,422,492,209,282,64,31,1.0,flipped,manual
Ev,Ev06,31,010.110,010,374,422,209,283,41,17,1.0,flipped,manual
Ev,Ev06,32,400.065,400,302,374,208,279,72,30,1.0,flipped,manual
Ev,Ev06,33,013,013,256,304,205,277,46,16,1.0,flipped,manual
Ev,Ev06,34,400.065,400,191,258,201,274,66,29,1.0,flipped,manual
Ev,Ev06,35,053,053,163,192,201,265,29,9,1.0,flipped,manual
Ev,Ev06,36,006.001,006,119,164,198,264,40,17,1.0,flipped,manual
Ev,Ev06,37,006.001,006,69,120,198,264,33,16,1.0,flipped,manual
Ev,Ev07,0,566s,566,52,122,129,195,59,31,1.0,upright,manual
Ev,Ev07,1,074,074,59,87,144,193,24,11,1.0,upright,manual
Ev,Ev07,2,035,035,91,136,127,192,45,20,1.0,upright,manual
Ev,Ev07,3,070,070,131,170,127,192,39,15,1.0,upright,manual
Ev,Ev07,4,035,035,186,230,126,199,43,19,1.0,upright,manual
Ev,Ev07,5,400,400,229,276,131,195,45,22,1.0,upright,manual
Ev,Ev07,6,035,035,278,329,123,202,51,21,1.0,upright,manual
Ev,Ev07,7,071.065.071,071,392,463,136,200,71,35,1.0,upright,manual
Ev,Ev07,8,035,035,456,517,135,199,61,20,1.0,upright,manual
Ev,Ev07,9,010.067,010,502,561,138,206,59,18,1.0,upright,manual
Ev,Ev07,10,035,035,581,647,124,203,66,17,1.0,upright,manual
Ev,Ev07,11,276.076?,276,648,716,124,208,66,30,1.0,upright,manual
Ev,Ev07,12,188,188,714,755,126,206,40,28,1.0,upright,manual
Ev,Ev07,13,031,031,755,813,125,207,57,14,1.0,upright,manual
Ev,Ev07,14,509,509,813,857,128,206,44,27,1.0,upright,manual
Ev,Ev07,15,062?.004?,062,854,891,134,208,34,21,1.0,upright,manual
Ev,Ev07,16,009,009,889,933,134,208,42,12,1.0,upright,manual
Ev,Ev07,17,092,092,935,948,134,207,13,17,1.0,upright,manual
Ev,Ev07,18,001,001,945,952,141,205,7,5,1.0,upright,manual
Ev,Ev07,19,092,092,952,996,140,210,43,15,1.0,upright,manual
Ev,Ev07,20,009,009,994,1029,141,212,34,14,1.0,upright,manual
Ev,Ev07,21,092,092,1029,1068,143,213,39,13,1.0,upright,manual
Ev,Ev07,22,005,005,1072,1107,146,217,34,13,1.0,upright,manual
Ev,Ev07,23,092,092,1096,1129,166,218,33,11,1.0,upright,manual
Ev,Ev07,24,005,005,1155,1195,154,221,40,12,1.0,upright,manual
Ev,Ev07,25,092,092,1194,1215,150,221,20,16,1.0,upright,manual
Ev,Ev07,26,001,001,1215,1251,149,223,31,6,1.0,upright,manual
Ev,Ev07,27,739,739,1253,1326,151,223,71,13,1.0,upright,manual
Ev,Ev07,28,244.003,244,1327,1348,156,224,20,43,1.0,upright,manual
Ev,Ev07,29,044?.009,044,1351,1402,159,230,47,20,1.0,upright,manual
Ev,Ev07,30,092,092,1403,1464,162,231,57,14,1.0,upright,manual
Ev,Ev07,31,022,022,1462,1498,160,234,35,7,1.0,upright,manual
Ev,Ev07,32,092,092,1500,1537,164,237,36,14,1.0,upright,manual
Ev,Ev07,33,090f,090,1534,1575,173,237,41,15,1.0,upright,manual
Ev,Ev07,34,092,092,1565,1608,171,239,43,13,1.0,upright,manual
Ev,Ev07,35,386.074,386,1653,1721,169,235,68,37,1.0,upright,manual
Ev,Ev07,36,755,755,1695,1756,158,224,55,18,1.0,upright,manual
Ev,Ev07,37,298,298,1738,1835,183,249,97,28,1.0,upright,manual
Ev,Ev07,38,020,020,1820,1896,188,251,76,9,1.0,upright,manual
Ev,Ev07,39,079.010,079,1821,1850,189,250,29,22,1.0,upright,manual
Ev,Ev07,40,079.010,079,1884,1956,186,249,46,21,1.0,upright,manual
Ev,Ev07,41,001,001,1937,1954,188,252,0,5,1.0,upright,manual
Ev,Ev07,42,001,001,1951,1973,208,252,0,6,1.0,upright,manual
Ev,Ev08,0,200.007,200,1643,1735,115,172,92,35,1.0,flipped,manual
Ev,Ev08,1,073.006,073,1590,1644,109,171,54,20,1.0,flipped,manual
Ev,Ev08,2,001.006,001,1558,1612,104,171,54,20,1.0,flipped,manual
Ev,Ev08,3,011,011,1537,1553,104,164,16,6,1.0,flipped,manual
Ev,Ev08,4,073.006,073,1484,1538,102,159,54,20,1.0,flipped,manual
Ev,Ev08,5,700,700,1473,1492,98,154,19,8,1.0,flipped,manual
Ev,Ev08,6,022,022,1470,1492,89,152,22,7,1.0,flipped,manual
Ev,Ev08,7,022,022,1473,1491,95,156,18,8,1.0,flipped,manual
Ev,Ev08,8,305.053,305,1406,1466,91,159,56,36,1.0,flipped,manual
Ev,Ev08,9,022f.010,022,1363,1402,86,157,36,16,1.0,flipped,manual
Ev,Ev08,10,022,022,1344,1360,91,155,16,6,1.0,flipped,manual
Ev,Ev08,11,022,022,1274,1322,80,151,46,6,1.0,flipped,manual
Ev,Ev08,12,755,755,1303,1319,85,151,16,18,1.0,flipped,manual
Ev,Ev08,13,099,099,1217,1265,80,144,48,18,1.0,flipped,manual
Ev,Ev08,14,755,755,1190,1234,80,146,43,17,1.0,flipped,manual
Ev,Ev08,15,001,001,1165,1181,79,147,16,6,1.0,flipped,manual
Ev,Ev08,16,046,046,1128,1157,78,150,29,11,1.0,flipped,manual
Ev,Ev08,17,073.006,073,1074,1133,78,146,59,22,1.0,flipped,manual
Ev,Ev08,18,522f,522,1055,1111,80,148,56,21,1.0,flipped,manual
Ev,Ev08,19,050,050,1031,1058,76,142,27,10,1.0,flipped,manual
Ev,Ev08,20,022f,022,997,1020,67,132,23,9,1.0,flipped,manual
Ev,Ev08,21,055b,055,973,997,67,127,24,9,1.0,flipped,manual
Ev,Ev08,22,590.001,590,918,983,64,130,65,27,1.0,flipped,manual
Ev,Ev08,23,755,755,904,947,64,130,43,16,1.0,flipped,manual
Ev,Ev08,24,459,459,924,931,64,129,7,21,1.0,flipped,manual
Ev,Ev08,25,379,379,848,903,62,129,55,29,1.0,flipped,manual
Ev,Ev08,26,006.077,006,775,852,60,125,76,35,1.0,flipped,manual
Ev,Ev08,27,202s,202,703,796,58,122,93,26,1.0,flipped,manual
Ev,Ev08,28,739.006,739,660,730,58,119,70,10,1.0,flipped,manual
Ev,Ev08,29,020,020,644,671,59,123,27,9,1.0,flipped,manual
Ev,Ev08,30,002,002,622,645,59,120,23,24,1.0,flipped,manual
Ev,Ev08,31,068.010,068,492,617,54,120,125,10,1.0,flipped,manual
Ev,Ev08,32,077.254,077,572,608,51,118,28,37,1.0,flipped,manual
Ev,Ev08,33,055b,055,507,534,56,120,27,9,1.0,flipped,manual
Ev,Ev08,34,095,095,473,516,57,123,43,16,1.0,flipped,manual
Ev,Ev08,35,326,326,401,479,57,123,78,29,1.0,flipped,manual
Ev,Ev08,36,019,019,368,396,56,117,28,8,1.0,flipped,manual
Ev,Ev08,37,057,057,333,376,56,120,43,16,1.0,flipped,manual
Ev,Ev08,38,019,019,312,331,56,118,19,8,1.0,flipped,manual
Ev,Ev08,39,107,107,283,306,58,119,23,9,1.0,flipped,manual
Ev,Ev08,40,019,019,279,297,58,122,18,7,1.0,flipped,manual
Gr,Gr01,0,215,215,0,-28,705,775,0,21,0.618,upright,auto
Gr,Gr01,1,001,001,0,62,693,759,0,30,-1.0,upright,auto
Gr,Gr01,2,739,739,54,175,684,762,121,27,0.404,upright,auto
Gr,Gr01,3,522,522,123,251,682,767,128,23,0.351,upright,auto
Gr,Gr01,4,045.061.009,045,274,315,683,727,41,21,0.388,upright,auto
Gr,Gr01,5,260.001,260,304,381,737,768,77,14,0.353,upright,auto
Gr,Gr01,6,004.711,004,332,466,736,768,134,24,0.48,upright,auto
Gr,Gr01,7,260.001,260,436,464,736,764,28,5,0.465,upright,auto
Gr,Gr01,8,004.711,004,463,496,736,764,33,6,0.435,upright,auto
Gr,Gr01,9,510,510,474,567,685,764,93,17,0.357,upright,auto
Gr,Gr01,10,256,256,532,666,722,763,134,24,0.345,upright,auto
Gr,Gr01,11,522f,522,619,737,722,765,118,21,0.317,upright,auto
Gr,Gr01,12,254,254,714,887,714,765,173,31,0.378,upright,auto
Gr,Gr01,13,022f,022,842,875,717,761,33,6,0.371,upright,auto
Gr,Gr01,14,153,153,894,966,716,760,72,13,0.453,upright,auto
Gr,Gr01,15,020.003,020,909,980,716,760,71,13,0.505,upright,auto
Gr,Gr01,16,515,515,959,1063,712,759,104,19,0.596,upright,auto
Gr,Gr01,17,040,040,1021,1054,712,758,33,6,0.571,upright,auto
Gr,Gr01,18,670,670,1053,1176,708,757,123,22,0.501,upright,auto
Gr,Gr01,19,020,020,1151,1201,708,756,50,9,0.515,upright,auto
Gr,Gr01,20,022,022,1193,1226,726,757,33,6,0.459,upright,auto
Gr,Gr01,21,062.001,062,1207,1278,711,757,71,13,0.488,upright,auto
Gr,Gr01,22,099,099,1281,1364,706,759,83,15,0.433,upright,auto
Gr,Gr01,23,022,022,1351,1378,706,758,27,5,0.435,upright,auto
Gr,Gr01,24,095:079,095,1350,1478,704,761,128,23,0.516,upright,auto
Gr,Gr01,25,001,001,1446,1512,706,761,66,12,0.671,upright,auto
Gr,Gr01,26,001.010,001,1455,1570,706,761,115,21,0.626,upright,auto
Gr,Gr01,27,007,007,1539,1595,713,762,56,10,0.685,upright,auto
Gr,Gr02,9,073V.006,073,1962,1992,650,731,0,18,-1.0,flipped,auto
Gr,Gr02,10,451,451,1941,1992,650,734,0,10,-1.0,flipped,auto
Gr,Gr02,11,073.006,073,1865,1921,647,729,56,15,0.293,flipped,auto
Gr,Gr02,12,700,700,1838,1881,660,738,43,8,0.358,flipped,auto
Gr,Gr02,13,720,720,1806,1881,663,744,75,14,0.436,flipped,auto
Gr,Gr02,14,376,376,1776,1856,696,748,80,15,0.419,flipped,auto
Gr,Gr02,15,073.006,073,1743,1786,668,751,43,8,0.468,flipped,auto
Gr,Gr02,16,700x,700,1647,1762,669,756,115,22,0.295,flipped,auto
Gr,Gr02,17,600.004,600,1577,1687,610,691,110,22,0.321,flipped,auto
Gr,Gr02,18,605s,605,1545,1580,610,687,35,7,0.444,flipped,auto
Gr,Gr02,19,004,004,1537,1591,607,692,54,14,0.305,flipped,auto
Gr,Gr02,20,522,522,1387,1511,602,700,124,28,0.29,flipped,auto
Gr,Gr02,21,700.600,700,1347,1399,609,691,52,16,0.582,flipped,auto
Gr,Gr02,22,059,059,1272,1342,615,698,70,17,0.517,flipped,auto
Gr,Gr02,23,004.006,004,1245,1293,620,700,48,9,0.572,flipped,auto
Gr,Gr02,24,132,132,1229,1251,621,688,22,5,0.564,flipped,auto
Gr,Gr02,25,056,056,1232,1278,632,704,46,9,0.586,flipped,auto
Gr,Gr02,26,007,007,1198,1249,619,700,51,13,0.462,flipped,auto
Gr,Gr02,27,700x.010f,700,1054,1145,621,696,91,19,0.212,flipped,auto
Gr,Gr02,28,067,067,1074,1122,585,651,48,9,0.24,flipped,auto
Gr,Gr03,0,680,680,77,249,548,642,172,31,0.381,upright,auto
Gr,Gr03,1,470,470,179,272,547,620,93,19,0.545,upright,auto
Gr,Gr03,2,001t,001,280,349,546,634,69,16,0.467,upright,auto
Gr,Gr03,3,430,430,323,376,545,629,53,11,0.47,upright,auto
Gr,Gr03,4,580c,580,378,439,540,631,61,15,0.562,upright,auto
Gr,Gr03,5,380.001.003,380,437,466,544,624,29,7,0.581,upright,auto
Gr,Gr03,6,602.009,602,470,745,528,625,275,74,0.541,upright,auto
Gr,Gr03,7,232,232,747,816,531,622,69,15,0.61,upright,auto
Gr,Gr03,8,600,600,807,832,552,616,25,7,0.613,upright,auto
Gr,Gr03,9,380.001.003,380,829,1032,523,617,203,55,0.618,upright,auto
Gr,Gr03,10,595.005,595,1037,1078,524,609,41,11,0.708,upright,auto
Gr,Gr03,11,122,122,1076,1141,525,613,65,16,0.67,upright,auto
Gr,Gr03,12,280,280,1142,1212,517,607,70,18,0.56,upright,auto
Gr,Gr03,13,067,067,1211,1300,514,603,89,23,0.481,upright,auto
Gr,Gr03,14,059f,059,1308,1330,519,576,22,9,0.437,upright,auto
Gr,Gr03,15,069.700,069,1339,1440,517,597,101,29,0.495,upright,auto
Gr,Gr03,16,380.001.003,380,1437,1494,521,604,57,17,0.524,upright,auto
Gr,Gr03,17,002,002,1495,1525,521,600,30,10,0.64,upright,auto
Gr,Gr03,18,609,609,1525,1613,514,600,88,23,0.645,upright,auto
Gr,Gr03,19,380.001.003,380,1615,1674,514,601,59,16,0.653,upright,auto
Gr,Gr03,20,597,597,1681,1726,531,601,45,8,0.765,upright,auto
Gr,Gr03,21,380.001.003,380,1704,1770,528,601,66,15,0.682,upright,auto
Gr,Gr03,22,059f,059,1775,1818,522,610,43,12,0.524,upright,auto
Gr,Gr03,23,720,720,1826,1900,533,606,74,17,0.212,upright,auto
Gr,Gr03,24,380.001.003,380,1901,1930,571,627,29,8,0.255,upright,auto
Gr,Gr04,0,200,200,1724,1795,428,510,71,13,0.483,flipped,auto
Gr,Gr04,1,092,092,1714,1785,428,502,71,13,0.464,flipped,auto
Gr,Gr04,2,001,001,1677,1697,421,497,20,5,0.524,flipped,auto
Gr,Gr04,3,380.001.003,380,1567,1695,413,506,128,23,0.395,flipped,auto
Gr,Gr04,4,005.006.010,005,1533,1611,412,502,78,22,0.386,flipped,auto
Gr,Gr04,5,380.001.003,380,1423,1523,421,508,100,22,0.378,flipped,auto
Gr,Gr04,6,315,315,1246,1406,417,514,160,29,0.461,flipped,auto
Gr,Gr04,7,380.001.003,380,1192,1300,413,504,108,21,0.384,flipped,auto
Gr,Gr04,8,090,090,1156,1246,414,507,90,26,0.438,flipped,auto
Gr,Gr04,9,001,001,1088,1152,418,508,64,24,0.441,flipped,auto
Gr,Gr04,10,380.001.003,380,1005,1081,417,504,76,17,0.336,flipped,auto
Gr,Gr04,11,316s,316,911,1002,420,512,91,22,0.422,flipped,auto
Gr,Gr04,12,380.001.003,380,830,913,418,511,83,26,0.413,flipped,auto
Gr,Gr04,13,602.003,602,733,816,424,514,83,20,0.378,flipped,auto
Gr,Gr04,14,007,007,664,720,424,517,56,30,0.321,flipped,auto
Gr,Gr04,15,093.075,093,578,653,428,514,75,14,0.49,flipped,auto
Gr,Gr04,16,380.001.003,380,385,565,431,528,180,50,0.423,flipped,auto
Gr,Gr04,17,002,002,258,384,442,538,126,35,0.433,flipped,auto
Gr,Gr04,18,684,684,225,257,449,537,32,15,0.494,flipped,auto
Gr,Gr04,19,380.001.003,380,187,220,452,522,33,7,0.591,flipped,auto
Gr,Gr04,20,019,019,161,169,456,540,8,6,0.496,flipped,auto
Gr,Gr04,21,019,019,117,154,455,543,37,7,0.517,flipped,auto
Gr,Gr04,22,001,001,66,106,456,533,40,14,0.152,flipped,auto
Gr,Gr04,23,380.001.003,380,0,60,464,537,0,24,-1.0,flipped,auto
Gr,Gr05,0,062x.007,062,50,152,346,440,102,23,0.417,upright,auto
Gr,Gr05,1,001,001,157,174,346,439,17,6,0.492,upright,auto
Gr,Gr05,2,380.001.003,380,184,238,346,436,54,19,0.442,upright,auto
Gr,Gr05,3,216s,216,269,373,337,431,104,32,0.51,upright,auto
Gr,Gr05,4,020,020,372,401,334,423,29,9,0.637,upright,auto
Gr,Gr05,5,007,007,413,473,336,425,60,17,0.719,upright,auto
Gr,Gr05,6,320.070,320,476,591,331,425,115,31,0.725,upright,auto
Gr,Gr05,7,600,600,586,662,328,414,76,21,0.746,upright,auto
Gr,Gr05,8,380.001.003,380,659,722,329,416,63,14,0.694,upright,auto
Gr,Gr05,9,290.020,290,696,736,332,415,40,8,0.72,upright,auto
Gr,Gr05,10,079,079,738,838,320,413,100,27,0.801,upright,auto
Gr,Gr05,11,280,280,841,948,325,411,107,30,0.7,upright,auto
Gr,Gr05,12,002,002,952,978,320,376,26,8,0.657,upright,auto
Gr,Gr05,13,280,280,977,1052,319,405,75,20,0.631,upright,auto
Gr,Gr05,14,030a,030,1060,1099,335,396,39,9,0.623,upright,auto
Gr,Gr05,15,380.001.003,380,1106,1192,323,407,86,21,0.585,upright,auto
Gr,Gr05,16,088,088,1194,1232,320,408,38,10,0.667,upright,auto
Gr,Gr05,17,001,001,1236,1258,324,407,22,5,0.776,upright,auto
Gr,Gr05,18,047,047,1262,1301,321,406,39,10,0.775,upright,auto
Gr,Gr05,19,001,001,1307,1326,327,402,19,6,0.75,upright,auto
Gr,Gr05,20,380.001.003,380,1330,1381,326,408,51,13,0.68,upright,auto
Gr,Gr05,21,280,280,1381,1405,330,410,24,5,0.653,upright,auto
Gr,Gr05,22,001,001,1411,1486,331,414,75,21,0.657,upright,auto
Gr,Gr05,23,521,521,1494,1515,335,396,21,5,0.704,upright,auto
Gr,Gr05,24,280,280,1519,1587,331,411,68,20,0.589,upright,auto
Gr,Gr05,25,001,001,1590,1691,331,412,101,27,0.485,upright,auto
Gr,Gr05,26,521,521,1696,1723,333,414,27,5,0.531,upright,auto
Gr,Gr05,27,001,001,1708,1740,333,411,32,7,0.581,upright,auto
Gr,Gr05,28,022.061,022,1743,1812,337,417,69,18,0.663,upright,auto
Gr,Gr05,29,280,280,1814,1873,337,424,59,15,0.596,upright,auto
Gr,Gr05,30,380.001.003,380,1851,1873,353,422,22,5,0.396,upright,auto
Gr,Gr05,31,001,001,1889,1904,358,424,15,3,0.478,upright,auto
Gr,Gr06,0,001.062,001,1878,1935,252,332,57,12,0.437,flipped,auto
Gr,Gr06,1,001.003,001,1847,1891,254,327,44,8,0.244,flipped,auto
Gr,Gr06,2,522,522,1810,1867,255,327,57,12,0.366,flipped,auto
Gr,Gr06,3,380.001.003,380,1740,1810,246,322,70,14,0.342,flipped,auto
